X,Y,OBJECTID,ABBREVIATI,NAME,CITY,ACCESSIBLE,SHELTER,COMMENTS,DIR,POS,LON,LAT,NUMBER,STATUS
653485.6749,4855420.3529,224,1739,Liverpool Southbound @ Kingston (North side stop),,1,1, , , ,-79.090864,43.8359187,1739,Scheduled
665133.9078,4861177.5438,225,174,Brock Street Northbound @ Chestnut,,1,0, , , ,-78.944286,43.88521,174,Scheduled
653547.181,4855271.8892,226,1740,Liverpool Southbound @ Kingston (South side stop),,1,0, , , ,-79.090142,43.83457,1740,Scheduled
653612.374,4855096.2595,227,1741,Liverpool Southbound @ Pickering Parkway,,1,1, , , ,-79.089382,43.832976,1741,Scheduled
651512.811,4853468.7822,228,1742,Kingston Westbound @ Whites,,1,1, , , ,-79.115943,43.818764,1742,Scheduled
651445.8266,4853823.9663,229,1743,Whites Northbound @ Sheppard,,1,1, , , ,-79.116675,43.821974,1743,Scheduled
651333.0634,4854105.2115,230,1744,Northbound @ 1675 Whites,,0,0, , , ,-79.117997,43.824528,1744,Scheduled
651272.9512,4854286.1992,231,1745,Whites Northbound @ Briar Wood,,0,0, , , ,-79.118693,43.826169,1745,Scheduled
651158.2476,4854632.1883,232,1746,Whites Northbound @ Strouds,,1,1, , , ,-79.120021,43.829306,1746,Scheduled
651008.42,4855083.6161,233,1747,Whites Northbound @ New,,1,0, , , ,-79.121756,43.833399,1747,Scheduled
650892.9798,4855431.2591,234,1748,Northbound @ 1953 Whites,,1,0, , , ,-79.123093,43.836551,1748,Scheduled
650810.7096,4855664.5313,235,1749,Whites Northbound @ Finch,,0,0, , , ,-79.12405,43.838667,1749,Scheduled
665094.0379,4861293.9127,236,175,Brock Street Northbound @ Maple,,1,0, , , ,-78.944746,43.886266,175,Scheduled
650679.7165,4855982.3766,237,1750,Whites Northbound @ Amaretto,,0,0, , , ,-79.125589,43.841554,1750,Scheduled
650562.6984,4856258.9802,238,1751,Whites Southbound @ Sunbird Trail,,1,1, , , ,-79.126966,43.844067,1751,Scheduled
650657.0948,4855998.5547,239,1752,Whites Southbound @ Amaretto,,1,0, , , ,-79.125865,43.8417042,1752,Scheduled
650797.5236,4855650.1194,240,1753,Whites Southbound @ Finch,,1,1, , , ,-79.124218,43.83854,1753,Scheduled
650871.9307,4855437.2266,241,1754,Southbound @ 1956 Whites,,1,1, , , ,-79.123353,43.836609,1754,Scheduled
650970.2486,4855145.699,242,1755,Whites Southbound @ Highview,,1,1, , , ,-79.122213,43.8339654,1755,Scheduled
651119.1968,4854693.8638,243,1756,Whites Southbound @ Strouds,,1,1, , , ,-79.120489,43.829869,1756,Scheduled
651249.8543,4854300.6757,244,1757,Whites Southbound @ Bayfield,,1,0, , , ,-79.118976,43.826304,1757,Scheduled
651327.9778,4854068.4803,245,1758,Southbound @ 1690 Whites,,1,1, , , ,-79.11807,43.8241985,1758,Scheduled
651445.4731,4853765.2845,246,1759,Whites Southbound @ Sheppard,,1,1, , , ,-79.116696,43.821446,1759,Scheduled
664935.5126,4861760.3031,247,176,Northbound @ 807 Brock Street,,1,1, , , ,-78.946574,43.890498,176,Scheduled
654572.616,4854868.5884,248,1760,Bayly Eastbound @ Sandy Beach,,1,0, , , ,-79.077511,43.830727,1760,Scheduled
654856.7241,4854966.6567,249,1761,Bayly Eastbound @ Alliance,,1,0, , , ,-79.073951,43.83155,1761,Scheduled
655127.6928,4855058.6522,250,1762,Bayly Eastbound @ Salk,,1,0, , , ,-79.070556,43.832321,1762,Scheduled
655298.3912,4855115.4537,251,1763,Bayly Eastbound @ Brock Road,,1,1, , , ,-79.068417,43.8327962,1763,Scheduled
655573.4971,4855207.5336,252,1764,Bayly Eastbound @ Toy,,1,1, , , ,-79.064971,43.833567,1764,Scheduled
655515.8928,4855210.2199,253,1765,Bayly Westbound @ Toy,,1,1, , , ,-79.065686,43.8336033,1765,Scheduled
655266.694,4855124.4616,254,1766,Bayly Westbound @ Brock Road,,1,1, , , ,-79.068809,43.832884,1766,Scheduled
655131.651,4855078.2919,255,1767,Bayly Westbound @ Salk,,1,1, , , ,-79.070501,43.8324969,1767,Scheduled
654818.5099,4854970.2119,256,1768,Bayly Westbound @ Alliance,,1,1, , , ,-79.074425,43.83159,1768,Scheduled
654589.3115,4854894.4247,257,1769,Bayly Westbound @ Sandy Beach,,1,0, , , ,-79.077296,43.830956,1769,Scheduled
664883.2855,4861914.9305,258,177,Brock Street Northbound @ Manning,,1,1, , , ,-78.947176,43.891901,177,Scheduled
654283.7887,4854796.7603,259,1770,Bayly Westbound @ Krosno,,1,0, , , ,-79.081122,43.830141,1770,Scheduled
654144.3944,4854754.1887,260,1771,Westbound @ 1400 Bayly,,1,0, , , ,-79.082867,43.829787,1771,Scheduled
653401.2531,4854498.0826,261,1772,Bayly Westbound @ St Martins,,1,0, , , ,-79.092178,43.827637,1772,Scheduled
653191.1027,4854351.9973,262,1773,Bayly Westbound @ Begley,,0,0, , , ,-79.094832,43.826366,1773,Scheduled
652603.4452,4853953.8818,263,1774,Westbound @ 950 Bayly,,0,0, , , ,-79.10225,43.822905,1774,Scheduled
650407.5393,4852371.5815,264,1776,Kingston Eastbound @ Rougemount,,1,1, , , ,-79.129988,43.809116,1776,Scheduled
650899.0011,4852782.8643,265,1777,Kingston Eastbound @ Rosebank,,1,1, , , ,-79.123765,43.812717,1777,Scheduled
651334.597,4853249.1445,266,1778,Kingston Eastbound @ Steeple Hill,,1,1, , , ,-79.11822,43.816824,1778,Scheduled
651611.3291,4853537.9237,267,1779,Kingston Eastbound @ Whites,,1,1, , , ,-79.114699,43.819366,1779,Scheduled
651949.2156,4853885.2306,268,1780,Eastbound @ 817 Kingston,,0,1, , , ,-79.110401,43.822422,1780,Scheduled
652252.0651,4854014.838,269,1781,Kingston Eastbound @ Fairport,,0,1, , , ,-79.1066,43.823526,1781,Scheduled
652872.0817,4854577.2426,270,1782,Kingston Eastbound @ Dixie,,1,1, , , ,-79.098733,43.828459,1782,Scheduled
653042.6564,4854845.4233,271,1783,Kingston Eastbound @ Walnut,,1,1, , , ,-79.096536,43.830837,1783,Scheduled
653839.5697,4855738.3793,272,1786,Kingston Eastbound @ Glenanna,,1,1, , , ,-79.086373,43.838707,1786,Scheduled
654191.357,4856163.145,273,1787,Kingston Eastbound @ Valley Farm,,0,1, , , ,-79.081877,43.842456,1787,Scheduled
654854.5396,4856801.3222,274,1789,Kingston Eastbound @ Brock Road,,1,1, , , ,-79.073446,43.84806,1789,Scheduled
664781.588,4862218.9424,275,179,Brock Street Northbound @ Wallace,,1,0, , , ,-78.948347,43.8946592,179,Scheduled
655119.1894,4857068.4007,276,1790,Kingston Eastbound @ Bainbridge,,1,0, , , ,-79.070078,43.8504078,1790,Scheduled
653887.6659,4856742.5237,277,1792,Finch Westbound @ Valley Farm,,1,0, , , ,-79.085486,43.847733,1792,On Demand
653002.3406,4856708.2799,278,1793,Bushmill Westbound @ Liverpool,,1,0, , , ,-79.096504,43.8476088,1793,On Demand
652729.6955,4856614.5744,279,1794,Bushmill Westbound @ Maple Ridge,,1,0, , , ,-79.099921,43.846822,1794,On Demand
652522.4374,4856649.8199,280,1796,Maple Ridge Westbound @ Maple Gate,,1,0, , , ,-79.102488,43.847182,1796,On Demand
664801.0304,4864655.3197,281,18,Garden Northbound @ Taunton (South side stop),,1,1, , , ,-78.947352,43.916577,18,On Demand
664698.3274,4862463.0212,282,180,Brock Street Northbound @ Rossland,,1,1, , , ,-78.949308,43.896874,180,Scheduled
652232.6132,4856508.3859,283,1803,Dixie Southbound @ Colonial,,1,1, , , ,-79.106132,43.845969,1803,On Demand
652324.8155,4856268.2379,284,1804,Dixie Southbound @ Finch,,1,1, , , ,-79.105054,43.843789,1804,On Demand
664554.3664,4862823.7558,285,181,Brock Street Northbound @ Kenneth Hobbs,,1,1, , , ,-78.950988,43.900152,181,Scheduled
664438.4388,4863149.8463,286,182,Brock Street Northbound @ Dryden,,1,1, , , ,-78.95233,43.903112,182,Scheduled
664302.0907,4863541.6701,287,183,Northbound @ 3603 Brock Street,,1,1, , , ,-78.953906,43.906668,183,Scheduled
654201.4554,4853857.9409,288,1832,Southbound @ 725 Krosno,,1,1, , , ,-79.082416,43.82171,1832,Scheduled On Demand Shared
664231.5256,4863746.748,289,184,Brock Street Northbound @ Woodlands,,1,1, , , ,-78.954721,43.908529,184,Scheduled
653998.4735,4853999.3919,290,1842,Liverpool Southbound @ Haller,,1,0, , , ,-79.084898,43.8230252,1842,Scheduled
654612.8427,4857261.3192,291,1846,Brock Road Northbound @ Usman,,1,0, , , ,-79.076319,43.85225,1846,Scheduled
654518.0459,4857540.7114,292,1847,Brock Road Northbound @ Major Oaks,,0,0, , , ,-79.077417,43.854784,1847,Scheduled
654267.1051,4857954.8307,293,1849,Dellbrook Westbound @ Melman,,1,0, , , ,-79.080418,43.858563,1849,Future service
664092.9388,4864161.7474,294,185,Brock Street Northbound @ Joy Thompson,,1,1, , , ,-78.956318,43.912294,185,Scheduled
654154.4134,4857932.2117,295,1850,Dellbrook Westbound @ Denby,,1,0, , , ,-79.081826,43.858383,1850,Future service
654042.6751,4858079.9751,296,1851,Dellbrook Northbound @ Melman,,1,0, , , ,-79.083173,43.859736,1851,Future service
653842.2665,4858182.7574,297,1852,Dellbrook Westbound @ Blue Ridge (East stop),,1,0, , , ,-79.085635,43.8607027,1852,On Demand
653658.2295,4858223.2041,298,1853,Dellbrook Westbound @ Blue Ridge (West stop),,1,0, , , ,-79.087913,43.861105,1853,On Demand
653526.1022,4858126.6911,299,1854,Dellbrook Westbound @ Major Oaks,,1,1, , , ,-79.089584,43.860264,1854,On Demand
653600.0733,4857914.704,300,1855,Major Oaks Southbound @ Pepperwood,,1,0, , , ,-79.088725,43.858341,1855,On Demand
653751.4109,4857785.8525,301,1856,Major Oaks Southbound @ Greenmount,,1,1, , , ,-79.08688,43.85715,1856,On Demand
653906.6412,4857645.4261,302,1857,Major Oaks Southbound @ Hollyhedge,,1,0, , , ,-79.08499,43.855854,1857,On Demand
654084.4326,4857499.8787,303,1858,Major Oaks Eastbound @ Wildwood,,1,0, , , ,-79.082821,43.8545071,1858,Future service
654248.1063,4857495.4998,304,1859,Major Oaks Eastbound @ Duberry,,1,0, , , ,-79.080786,43.8544336,1859,Future service
664005.4476,4864453.9453,305,186,Brock Street Northbound @ Taunton,,1,1, , , ,-78.957317,43.9149426,186,Scheduled
654386.6499,4857519.8764,306,1860,Major Oaks Eastbound @ Beaton,,1,0, , , ,-79.079057,43.854624,1860,On Demand
654597.0032,4857254.283,307,1861,Southbound @ 2058 Brock Road (Brock Ridge Community Park),,1,0, , , ,-79.076518,43.85219,1861,Scheduled
653954.9412,4856681.7396,308,1862,Valley Farm Southbound @ Finch,,1,0, , , ,-79.084667,43.847172,1862,On Demand
653999.6377,4856543.7553,309,1863,Southbound @ 1972 Valley Farm,,1,0, , , ,-79.084151,43.845921,1863,On Demand
653572.3248,4856638.1043,310,1866,Finch Westbound @ Rosefield,,1,1, , , ,-79.089437,43.846859,1866,On Demand
653301.7927,4856546.7354,311,1867,Finch Westbound @ Forest Park,,0,0, , , ,-79.092827,43.846093,1867,On Demand
653058.6509,4856470.5661,312,1868,Finch Westbound @ Glendale,,1,0, , , ,-79.095872,43.845458,1868,On Demand
652796.0345,4856377.1783,313,1869,Finch Westbound @ Maple Ridge,,0,0, , , ,-79.099164,43.844672,1869,On Demand
663908.9647,4864820.9058,314,187,Baldwin Northbound @ Broadleaf,,1,1, , , ,-78.958405,43.918266,187,Scheduled
652384.5293,4856238.6027,315,1870,Finch Westbound @ Dixie,,1,1, , , ,-79.10432,43.84351,1870,On Demand
652137.8009,4856149.6065,316,1871,Finch Westbound @ Lynn Heights,,0,0, , , ,-79.107413,43.84276,1871,On Demand
651951.5575,4856091.1759,317,1872,Finch Westbound @ Duncannon,,0,0, , , ,-79.109745,43.8422725,1872,On Demand
651590.2049,4855974.7415,318,1873,Finch Westbound @ Fairport,,1,1, , , ,-79.114271,43.841299,1873,On Demand
651362.4812,4855908.6557,319,1874,Finch Westbound @ Darwin,,1,0, , , ,-79.117121,43.840751,1874,On Demand
650913.9883,4853675.8627,320,1877,Sheppard Westbound @ Edmund,,0,0, , , ,-79.123327,43.82075,1877,On Demand
650777.4194,4853631.0943,321,1878,Sheppard Westbound @ Barry,,0,0, , , ,-79.125037,43.820375,1878,On Demand
650778.8924,4853622.9045,322,1879,Sheppard Eastbound @ Barry,,1,0, , , ,-79.125021,43.820301,1879,On Demand
663763.3962,4865240.4058,323,188,Baldwin Northbound @ Robert Attersley,,0,0, , , ,-78.960088,43.922073,188,Scheduled
651400.1696,4855906.6248,324,1886,Finch Eastbound @ Darwin,,0,0, , , ,-79.116653,43.840725,1886,On Demand
651543.0835,4855949.553,325,1887,Finch Eastbound @ Fairport,,0,0, , , ,-79.114864,43.841082,1887,On Demand
651770.0597,4856020.073,326,1888,Finch Eastbound @ Huntsmill,,1,0, , , ,-79.112022,43.84167,1888,On Demand
663634.7281,4865616.9822,327,189,Baldwin Northbound @ Sleepy Hollow,,0,0, , , ,-78.961574,43.92549,189,Scheduled
652328.8933,4856199.1001,328,1890,Finch Eastbound @ Dixie,,1,1, , , ,-79.105023,43.843166,1890,On Demand
652799.532,4856368.4797,329,1891,Finch Eastbound @ Bowler,,0,0, , , ,-79.099123,43.844593,1891,On Demand
653119.824,4856475.4201,330,1892,Finch Eastbound @ Liverpool,,1,1, , , ,-79.09511,43.845489,1892,On Demand
653289.5536,4856536.8962,331,1893,Finch Eastbound @ Forest Park,,0,0, , , ,-79.092982,43.846007,1893,On Demand
653520.0197,4856609.0697,332,1894,Finch Eastbound @ Rosefield,,1,0, , , ,-79.090095,43.8466086,1894,On Demand
653901.9673,4856736.1873,333,1895,Finch Eastbound @ Valley Farm,,1,0, , , ,-79.08531,43.847673,1895,On Demand
653913.1144,4856418.0667,334,1896,Fieldlight Westbound @ Lodge,,1,0, , , ,-79.085263,43.844808,1896,On Demand
653765.4919,4856353.6411,335,1897,Fieldlight Westbound @ Poppy,,1,0, , , ,-79.087117,43.844259,1897,On Demand
653666.0456,4856320.4479,336,1898,Fieldlight Westbound @ Rosefield,,1,0, , , ,-79.088363,43.843981,1898,On Demand
653529.9157,4856169.1702,337,1899,Fieldlight Southbound @ Faylee,,1,0, , , ,-79.090099,43.842648,1899,On Demand
663647.8834,4866713.6728,338,190,Baldwin Northbound @ Robmar,,0,0, , , ,-78.961073,43.935355,190,Scheduled
653496.0988,4855906.0195,339,1900,Fieldlight Southbound @ Brands,,1,0, , , ,-79.090595,43.840287,1900,On Demand
653526.9711,4855807.7298,340,1901,Fieldlight Southbound @ Glenanna,,1,0, , , ,-79.090239,43.8393961,1901,On Demand
653509.9328,4855892.1147,341,1902,Fieldlight Northbound @ Brands,,1,0, , , ,-79.090427,43.840159,1902,On Demand
653542.7007,4856183.2452,342,1903,Fieldlight Northbound @ Faylee,,1,0, , , ,-79.089936,43.842772,1903,On Demand
653863.5876,4856393.0277,343,1904,Fieldlight Eastbound @ Glenview,,1,0, , , ,-79.085886,43.844593,1904,On Demand
654005.9572,4856441.1093,344,1905,Fieldlight Eastbound @ Valley Farm,,0,0, , , ,-79.084102,43.844996,1905,On Demand
653982.9111,4855182.508,345,1909,Pickering Town Centre,,1,0, , , ,-79.084751,43.833675,1909,Scheduled
663639.8674,4866722.8103,346,191,Baldwin Southbound @ Robmar,,0,0, , , ,-78.96117,43.935439,191,Scheduled
653988.3404,4855601.0261,347,1915,Glenanna Southbound @ The Esplanade (South side stop),,1,1, , , ,-79.084563,43.83744,1915,Scheduled
653672.8759,4855804.078,348,1918,Northbound @ 1348 Glenanna,,1,0, , , ,-79.088426,43.8393329,1918,On Demand
653514.6184,4855783.259,349,1919,Glenanna Westbound @ Fieldlight,,1,0, , , ,-79.0904,43.8391784,1919,On Demand
663596.97,4865672.5075,350,192,Baldwin Southbound @ Sonley,,0,0, , , ,-78.962027,43.925998,192,Scheduled
653286.8935,4855703.6093,351,1920,Glenanna Westbound @ Glendale,,1,0, , , ,-79.093254,43.838509,1920,On Demand
653122.911,4855646.6007,352,1921,Glenanna Westbound @ Bronte,,1,0, , , ,-79.095309,43.83803,1921,On Demand
652820.7822,4855507.0754,353,1922,Glenanna Westbound @ Listowell,,1,0, , , ,-79.099105,43.836837,1922,On Demand
652639.9322,4855458.1036,354,1923,Glenanna Westbound @ Dixie,,1,0, , , ,-79.101367,43.8364337,1923,On Demand
652387.4057,4855372.778,355,1924,Glenanna Westbound @ Echo Point,,1,0, , , ,-79.104531,43.835718,1924,On Demand
652251.4027,4855438.671,356,1925,Glenanna Westbound @ Heathside,,1,0, , , ,-79.106203,43.836339,1925,On Demand
651952.158,4855657.52,357,1926,Glenanna Westbound @ Huntsmill,,1,0, , , ,-79.109861,43.83837,1926,On Demand
651760.735,4855600.5852,358,1927,Glenanna Westbound @ Fairport,,1,0, , , ,-79.112257,43.837897,1927,On Demand
651810.0816,4855602.3786,359,1928,Glenanna Eastbound @ Eagleview,,1,0, , , ,-79.111643,43.837903,1928,On Demand
651997.3078,4855642.3279,360,1929,Glenanna Eastbound @ Brookshire,,1,0, , , ,-79.109304,43.838224,1929,On Demand
663728.5189,4865279.9979,361,193,Baldwin Southbound @ Robert Attersley (North side stop),,0,0, , , ,-78.96051,43.922437,193,Scheduled
652241.9688,4855429.1204,362,1930,Glenanna Southbound @ Heathside,,1,0, , , ,-79.106323,43.836255,1930,On Demand
652483.048,4855390.3062,363,1931,Glenanna Eastbound @ Rawlings,,1,0, , , ,-79.103337,43.835856,1931,On Demand
652605.2685,4855430.8933,364,1932,Glenanna Eastbound @ Dixie,,1,0, , , ,-79.101806,43.836196,1932,On Demand
652827.5649,4855495.4519,365,1933,Glenanna Eastbound @ Listowell,,1,0, , , ,-79.099024,43.836731,1933,On Demand
653018.4022,4855598.6327,366,1934,Glenanna Eastbound @ Bowler,,1,0, , , ,-79.096622,43.83762,1934,On Demand
653254.1792,4855678.1851,367,1935,Glenanna Eastbound @ Glendale,,1,0, , , ,-79.093668,43.838287,1935,On Demand
653695.5795,4855770.8203,368,1936,Glenanna Southbound @ Kingston,,1,0, , , ,-79.088153,43.8390289,1936,On Demand
659622.7367,4859000.4232,369,1940,Walmart Westbound @ Kingston,,1,0, , , ,-79.013503,43.866833,1940,Scheduled
655117.8759,4857006.1606,370,1941,Bainbridge Southbound @ Kingston,,1,1, , , ,-79.070113,43.849848,1941,Scheduled On Demand Shared
655140.2314,4856958.0084,371,1942,Northbound @ 1802 Bainbridge,,1,0, , , ,-79.069849,43.84941,1942,Scheduled On Demand Shared
655243.9723,4856751.6215,372,1943,Bainbridge Eastbound @ Burnside,,1,0, , , ,-79.068619,43.847531,1943,Scheduled On Demand Shared
655407.4236,4856812.3395,373,1944,Bainbridge Eastbound @ Fairfield,,1,0, , , ,-79.066569,43.848043,1944,Scheduled On Demand Shared
655565.0081,4856658.3799,374,1945,Marshcourt Southbound @ Beechlawn,,1,0, , , ,-79.064654,43.8466244,1945,Scheduled On Demand Shared
655649.5528,4856468.1074,375,1946,Marshcourt Southbound @ Ashford,,1,0, , , ,-79.063658,43.8448944,1946,Scheduled On Demand Shared
655530.8022,4856354.9326,376,1947,Pickering Parkway Westbound @ Beechlawn,,1,0, , , ,-79.065168,43.843901,1947,Scheduled On Demand Shared
655151.8579,4856312.8709,377,1949,Westbound @ 1738 Pickering Parkway,,1,0, , , ,-79.069891,43.8436022,1949,Scheduled On Demand Shared
663871.2827,4864860.0946,378,195,Baldwin Southbound @ Broadleaf,,1,1, , , ,-78.958862,43.918627,195,Scheduled
663953.2819,4864582.9574,379,196,Baldwin Southbound @ Taunton,,1,1, , , ,-78.957926,43.9161151,196,Scheduled
654516.3035,4855553.9345,380,1960,Pickering Parkway Eastbound @ Valley Farm,,1,0, , , ,-79.078013,43.836906,1960,Scheduled On Demand Shared
654918.6109,4855883.9004,381,1961,Pickering Parkway Northbound @ Portland,,1,0, , , ,-79.072916,43.839791,1961,Scheduled On Demand Shared
654878.1277,4856050.6486,382,1962,Pickering Parkway Eastbound @ Dreyber,,1,0, , , ,-79.073371,43.8413,1962,On Demand
654845.6937,4856234.4759,383,1963,Pickering Parkway Eastbound @ Denmar,,1,0, , , ,-79.073721,43.842961,1963,Scheduled On Demand Shared
655105.7833,4856314.7737,384,1964,Eastbound @ 1733 Pickering Parkway,,1,0, , , ,-79.070464,43.843629,1964,Scheduled On Demand Shared
655316.9034,4856269.0406,385,1965,Eastbound @ 1755 Pickering Parkway,,1,0, , , ,-79.067852,43.8431731,1965,Scheduled On Demand Shared
655541.787,4856346.0772,386,1966,Pickering Parkway Eastbound @ Beechlawn,,1,0, , , ,-79.065034,43.843819,1966,Scheduled On Demand Shared
655653.9616,4856483.8464,387,1967,Marshcourt Northbound @ Ashford,,1,0, , , ,-79.063599,43.8450351,1967,Scheduled On Demand Shared
655573.1362,4856662.9709,388,1968,Marshcourt Northbound @ Beechlawn,,1,0, , , ,-79.064552,43.846664,1968,Scheduled On Demand Shared
655512.0057,4856824.7876,389,1969,Marshcourt Northbound @ Bainbridge,,1,0, , , ,-79.065265,43.848133,1969,Scheduled On Demand Shared
664035.3417,4864271.7924,390,197,Southbound @ 3800 Brock Street,,1,1, , , ,-78.957001,43.913297,197,Scheduled
655410.7732,4856823.864,391,1970,Bainbridge Westbound @ Fairfield,,1,0, , , ,-79.066524,43.848146,1970,Scheduled On Demand Shared
655272.432,4856769.289,392,1971,Bainbridge Westbound @ Burnside,,1,0, , , ,-79.06826,43.847684,1971,Scheduled On Demand Shared
664193.4279,4863812.1533,393,198,Brock Street Southbound @ Whitburn,,1,1, , , ,-78.955175,43.909126,198,Scheduled
651798.7467,4855292.0809,394,1982,Fairport Southbound @ Voyager,,0,0, , , ,-79.111872,43.835113,1982,On Demand
651874.4335,4855045.8693,395,1983,Fairport Southbound @ Strouds,,1,0, , , ,-79.111001,43.8328818,1983,On Demand
651849.5775,4855169.1149,396,1984,Fairport Northbound @ Bonita,,1,0, , , ,-79.111275,43.833996,1984,On Demand
651744.2515,4855491.0841,397,1985,Fairport Northbound @ Glenanna,,0,0, , , ,-79.112493,43.836915,1985,On Demand
653935.99,4854182.6155,398,1986,Liverpool Southbound @ Patmore,,1,0, , , ,-79.085622,43.824687,1986,Scheduled
664269.2043,4863600.9805,399,199,Southbound @ 3626 Brock Street,,1,1, , , ,-78.954297,43.907209,199,Scheduled
664322.6522,4865379.7214,400,20,Robert Attersley Westbound @ Seven Oaks,,1,0, , , ,-78.953083,43.923202,20,On Demand
